Post,Reacts_Count,Most_Reacts,Image,Group
"_win sahrya Lila ? 
_ ana :",351,Haha ,https://www.facebook.com/photo/?fbid=1013223576756358&set=gm.963450671602691&idorvanity=721480409133053&__cft__[0]=AZUdd_My0PN7PH1tXwwMbbuEkmgeqEqNrsUcHtxeNbI43VCzcJcjNR0B-3R2RekH0pPvqDV72M0_gOSbND3FRCCjLKnVz9iqukSR3XlaYIzF9dSMYErEcsZgpl7_xdXUuUQXdl_xx_1wRjNQz7oDRdd0APkLtYIUduGD8NvFsBiRhsxP2daP0ydSkOiLjoogir0&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
حتى الشيرة الباردة متاع لمخدة سخونة,41,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
اللهم باعد بيننا وبين القاسية قلوبهم والحاسدة أعينهم والكاذبة ألسنتهم ومشاعرهم، وقرِّب إلينا من يحفظ الود ويصون العِشرة ويجبر الخاطر ولاينسى الفضل يا الله.,240,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"-blhy kharjouni m3akom rani fadit
-hana kharjin ghodwa tji ?
-le ghodwa njmsh",41,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
كان إسمي سريع و الآن وضعي فظيع راحت أيام السكر و الربيع لما تركني الجميع ، لما تركني الجميييع ..,97,Triste ,https://www.facebook.com/photo/?fbid=811203847252256&set=gm.964073318207093&idorvanity=721480409133053&__cft__[0]=AZXdAs9BB5qKSsUWmX-FGx_musC5d4W2LiCzYpiBf3BeyKWpmkqqDYRtFesCGFDGMhChyQi5fs8Xw5FrGmuH0CITdYLMz8sQBDC1EPmHKJKf7SCubbjwoDqRsUWikhhydNBbuZBMbuPuef-n-jjYPy1aw4qvR01DVY-NTT_hU37K7PClIF8o_vVMTQb6kNxWOrM&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
أنا من رأي الأحضان تتصنف كدواء موش قلة حياء..,171,J’adore ,https://www.facebook.com/photo/?fbid=1013823183363064&set=gm.964067881540970&idorvanity=721480409133053&__cft__[0]=AZUl52FCJ4ozMcVQRzbGZuxdBR8g8eruLov5IPGPXgjLJZGQQ9-tqJHFdPNDmbh5ocrjyqJNXyqyxbOIB8z1dQEJtn3_HzJQm0kJ9zTCi_SgQqo3kjyQ4MPUpG6k2BOnbmQliwk6uQzw-4xIn--8xiNQS1A_SMyaGKVF628nSMnxn4GQh_cLudssbpBQ7vvVNUU&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
قَالَ رسولُ الله ﷺ: إنَّ مِنْ أفْضَلِ أيَّامِكُمْ يَومَ الجُمُعَةِ، فَأكْثِرُوا عَلَيَّ مِنَ الصَّلاةِ فِيهِ، فَإنَّ صَلاَتَكُمْ مَعْرُوضَةٌ عَلَيَّ.,154,J’adore ,https://www.facebook.com/photo/?fbid=1012953160116733&set=gm.963193281628430&idorvanity=721480409133053&__cft__[0]=AZUmgAqNv7ukwB3JIzMh3fZFX2s-AUpVBaKNqQicRLRphDoB-TswX7kZ2CK9rv3xKjzUy9gvwbBTKEpDAptcFLl1y_rI1CDFMDYhNFZ65Uf62acqKUBkhdosBFjPpEn55Fj-g4aT8YdoeY9OhGXWqa6BKcKJxcdCnDSZEc1bOf9XNIyJ7VSC0QRn6fqd-RmH3lU&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"وفي النهايه هتلاقي علاجك هو القرب من الله."" ",233,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Fact:,563,J’adore ,https://www.facebook.com/photo/?fbid=813030913491383&set=gm.941165427164549&idorvanity=721480409133053&__cft__[0]=AZU5PRgCpc-wCTH5BoJQjQKLSxdoaL653dmA4e6_t69nzfZFiB6Rl44wrFj5-zhg0ZuFoNxu-zTaHvocOFYFLMdTDLCfohdr4joROZggtWrbMdjwC7aY4vPmyDkxM27UnE2baa5NHmKbln1yfVvXMhvJWIEz7AKXZcL2ycAoEpQSXIk7zGEZlHz1G78uPN5RnL4&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
الشمس تحب تخرج تو أما حاشمة منا ..,79,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
حليت السبالة قولت نبرد حالتي شوي,151,Haha ,https://www.facebook.com/photo/?fbid=2220789464975664&set=gm.963436854937406&idorvanity=721480409133053&__cft__[0]=AZV2TBFUEQhI4EJLdAbMGlgd3rqfhtgbKEqSDJTrCuOeUELmCyw6BGaku4oPZF5WrNj3meAHL1eAmgNHZuu4yYO7WyXCSBkcVPNePW1CB_CGC8EKyPHWK-JHYd4Rqyw-53ik0Aqi9lSmFXTr3-dxrEXUr0ZL87E_0pzHKfzOJ88fg7I3cWwEUh_ydlJ7hqfnJHY&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
حبيبي تسلم ايديك,87,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
sad story :,113,Haha ,https://www.facebook.com/photo/?fbid=701273678474413&set=gm.960569651890793&idorvanity=721480409133053&__cft__[0]=AZXwDgwdTz5YnwZEy5ieEjlfIIna2yTg_YUJGrdgHpSy3YmYPiDOoRDcH5dJynjOgq174tCPaIYo1G8gE17Jp79YVBnixdQSOf0vG-L0cSWJTK7ivP_-n8pN49s32HMYKhdb3QAAizivHlt5G_qvtJiaqUDiU5D-N2nVx-COu4pZLVHrYKAs5F8LfdJCIgERS_Q&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Chkit hami lel chames 9atli na7ra9 denya ela 5atrek et bien hakom tchoufou,192,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
بسم الله نبدا هالليلة:,170,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"Fact about me :
i love summer w hata ken yebda kol youm skhana 45°, i hate winter.",195,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"""فاشل في الحبّ""
أما تطيحلي طرح Chkobba !!
نرحيک رحيان..",68,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
L climatiseur howa bido lezmo climatiseur,74,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Hamdoulah 9a3din f dar mastourin ghirna mtayech fel bhar 3eryen..,93,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
ثق بالله,739,J’adore ,https://www.facebook.com/photo/?fbid=218559547799634&set=gm.961709151776843&idorvanity=721480409133053&__cft__[0]=AZUQQUQEel-NuJdEkPfiy1fnJS-VASbSzjPinYrmBbCQ2FSnL4tzh1ueuP9xNoPsraiHuI2GclPEwFlzFwpFVWcen4OjcjaTHvdyOkZaxs671jgDdTVPCm_Ul5EhvotMXCLVT4Xqls2WW_3Ud8aR-Vby360TxTO0s9jicSSEsG4AM4N0qfrb8_VYtpc-2TLFnUA&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
لا آذاكا عزّ الناس impossible يعملها معايا..,370,Haha ,https://www.facebook.com/photo/?fbid=1011909606887755&set=gm.962140375067054&idorvanity=721480409133053&__cft__[0]=AZVA1PniDhpyC003OnKpf4C6IQzspHqWQplaIhr0QRq2G7skU_KC_1_cSliKwuYh9nNXdN9gzVbpfDt68GAYDSuI7HrrvPeRW04XfYNz2ybdAfLQFqfh3xQyQLrGHdu9CGRVw93UVXs9HZ25mGg1LXnA2g_aeOh2TWF6ngzkSZwSguSy5kN20Rde0MjcyGNbOao&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Nafsiti kent te3ba 3and'ha modda hamdoulah tawa tdamret,110,Triste ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
كراشات ال transport والأعراس مايتعوضوش والله ...,622,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"باريس عاصمة الانوار
طل علاها العوق ظلامت",822,Haha ,https://www.facebook.com/photo/?fbid=282085997811634&set=gm.960585095222582&idorvanity=721480409133053&__cft__[0]=AZV3jCYfQY-m4b5F-fF7ZqYvc1R5zOuelZTWDSnt8O_qdGsAzFlTjsJMDkwthYxFzInz82zk1P5b0mBJ2MoHe0Hg6-Wf6R-OUAO3kVhX5NRoemdG5IAN4XRt7gRjMFJvtOXGPze2hU9GJqLcXqeSuXlaYdDTBf8Dq_tV9ONPemYj34x6jgb2MMDoJmql7-A6z28&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
كلمتني توا قالتلي أنا حبلة...,18,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
اسعار الحرقة!!!!!!!!!!!!,21,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
فَإِنَّ مَعَ الْعُسْرِ يُسْرًا...,362,J’adore ,https://www.facebook.com/photo/?fbid=790440562825570&set=gm.963423024938789&idorvanity=721480409133053&__cft__[0]=AZXw5Bg2PH_aV_vOGeZe6N_5MeNs6LPKlPg4yr-CyyjfpTup9yf8KLnDwfEattUi5pRDw8rDdC868A6mO1JneyvxgKL__k9hHXBJx5r0bE_g7vW2ReDQjbzrGdU9jiujZFSTUhD-K7qWuWjY2p_AwHoLCbDEZB1qtEu4Qwox6oVc8RqwmEz478LxcFymGDftzUM&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
وليت ناخو في روحي على قد عقلي بش ما نتغشش,276,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"الأصحاب ياقفوا مع بعضهم وقت الشدة 
صاحبي:",403,Haha ,https://www.facebook.com/photo/?fbid=702707918330989&set=gm.961984691749289&idorvanity=721480409133053&__cft__[0]=AZWT1Q4kK36PVJo5ZiJwBXULs1eUvwB2cNApdtYTMGoq0Ut-x05hRxDU7PRIGhvZQSvFelkNtNL7gvPiS33HlArqlwPFVCG2MPOBNvp-8Y_Hog_YY_ePxH1wbt8_NC-_2lgv-H5qI7h6wuyas3je1A7AHzIKwf7spVt2Hk-khly5We2nTBt9XUbvU0HR17hcV-M&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"أكثر حاجة نتمنّاها تصير في هالعواشر هي  ""العوض""..
ربي يعوّض كل واحد على وجيعة عاشها وصبر عليها..على كل ليلة سهرها والناس راقدة.. على تحويقة عينيه.. على صحتو اللّي مشات في حاجات تستاهل و ما تستاهلش..على كل حاجة خسرها في نهار من النهارات..على كل ظلم و كل غدرة..على كل لحظة يأس مر بيها..على أي غصرة في حياتو..ربي يعوّضلك كل فرحة تمنيتها وماصارتش.. ربي يعوّضك على كل حاجة حلمت بيها و تعبت عليها وما وصلتهاش..كل حاجة مش كاتبه  ربي يعوّضك خير منها..
لله يعوّض عليا وعليكم بفرحه ترضينا… En voir plus",595,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"القضية طلعت ب 16،5د
عطيتو 50د قلي
هات خمسطاشنميا باش نرجعلك 35د
مخي:",45,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
نزار قباني >>>>,550,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
ليوم لفطور ماء بارد,18,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Moi en public : Mes écouteurs :,95,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Mouch lazem eli n3ichouh nsawrouh w eli ysir na7kiweh,236,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"قبل موت الإنسان ب 40 يوم
لاينام كثيرا ينسى كثيرا .يشتاق للماضي الحاصل مازالي جمعة",426,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"-bnuit liltk mezyana kifk w rani nhbk barcha barcha barcha
-bn8",376,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
9arert ndir likom khrja zwina fhad simana hadi w nkharjkom kamlin mn 7yati hhh,52,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Fact:,638,J’adore ,https://www.facebook.com/photo/?fbid=812073290253812&set=gm.940267070587718&idorvanity=721480409133053&__cft__[0]=AZVFCNhXne9x3CwcEJ2pdEGrTjM6j2_ZQFvV5tooR534R7d4tFg8w9uzDk1vZn3AXouUxw3V914naTA_KzmgqKAWDEolzc_mapig1WJyxSbXuZJTZGqtJcl8TaBBlsSFpoaN4HEFpK0qVM9GjTYyAW4KqXZU9DUeD-2QRp787Unsejf1aR0V5luGQWecwAI5b_o&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Bech n3iich ayem mezyena w bech nenja7 w ednya mazlt 9odemi w mazelt feya erouuu7...,617,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
وتظن أنك forever وتكتشف أنك for fun,80,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
وفي ليلة الجمعة ,257,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
إيجا هنا هات بوستين كبرت معاش تسلّم..,136,Haha ,https://www.facebook.com/photo/?fbid=1012468770165172&set=gm.962660178348407&idorvanity=721480409133053&__cft__[0]=AZUlqNr3sl_11odQqrIk0kWGkjAX1mT8vf-drnX6-4hTHq-AjzXOqh-OsGM77zOhuQj0kvwpg-F_O3RkV4fGolmhPdJA9gSwv100wcC7Nh8hBFhR72Ynkm_fruMVAcNqd7qjuAa3QcTgOW9GGCMja5pAJqcoiiZFg6APHeBSz3l0At0-AEL4C0poizR3iEGuRkk&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
الشمس متاع اليوم تعطيك فيتامين د على لونك,46,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"انا بديت نبدا حياتي في أمان الله
واحد البنادم..",447,Haha ,https://www.facebook.com/photo/?fbid=1010752090336840&set=gm.961086391839119&idorvanity=721480409133053&__cft__[0]=AZURbhrQT95n3hO1gjHcU1M-tquYt-gCppqqZm7KOSDRzA7vmviQDgVvuNrGH4JFLFOa2uiZnQzrkXR50wFSbeONYCHbZ7BNZLGsIUy0DKj7M2B4Hgx-gr8HIofqGmOU8h2Q9-HRxoWLMJ-M9NwIxnlMDQIoaaG91Q18I6k5CIZth2DSIuJVnda2EDfE5WNvns4&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"برشا قالولي كي شفناك ملول نستخايلوك متكبر وحقار..
اما تو تأكدو منها الحكاية..",119,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
21h mta3 el gayla,40,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
مهم جدا ,432,J’adore ,https://www.facebook.com/photo/?fbid=199119393123503&set=gm.962728531674905&idorvanity=721480409133053&__cft__[0]=AZWLkiluQpXXJC3vpEXzWnwbcyrSm0Wp_n-eJzRUrvYHcjLNFg7xuf1Lh-Z88oZbnu-O2bOcvrXn4a85FAxikYObLFF4JG144TqsT9J_Bbn1ELeSubQkbpXW1IelQRDXkE6WDi_acaXw0G--o1AmayvdJndad_UWd2FbJBjf_oy8hM5lObINYwH_PVrY2K00nJM&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Maach tab3thouly messaget rany ma njeweb ken hob 9alby kahaw..,21,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Ena w shabi nbahrou b 3dt w heya t9oli coucou beach….,64,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
سخانة كيما هكا ماهيش باهية لingénieur كيفي,95,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
الليبية في صفاقس متقلقين مال les africains ..في بالهمش إلي نحنا متقلقين منهم الزوز,65,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
والله ,101,J’adore ,https://www.facebook.com/photo/?fbid=1012334120178637&set=gm.962542611693497&idorvanity=721480409133053&__cft__[0]=AZUfUNa8GM_-p7XpgCqV76qaQP_KPo3sqFnPidTK4yqXdoDTba_uxlM-HSEZieFUikEDavyR-TuR0VT6YG9d2jshMa6nAh2scchqaZo2MESbbhOKb8wOTq-ZH5nVWGKYsELHiidnwjqCSbwhS3X9dveW0N9pIzb83VltJNKlhEnRR7MWDkoYVZ3u7rN4tg9bUaw&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
عشت و شفت لولاد يعملولك follow و كيف تعملو follow back ينحها و البنات يخلوها عادي.,100,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Aya Saadi jtm,1 K,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Howa raw lhob mahleh ama noum khir bsaraha,189,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"و ثم ماذا..!
وثم بداية جديدة و عفى الله عما مضى... ",300,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
الميساج الي موش باش يجيني لا انا لا انتي لا اليوم ولا غدوة ولا بعد عام,263,Haha ,https://www.facebook.com/photo/?fbid=196384320063677&set=gm.960542671893491&idorvanity=721480409133053&__cft__[0]=AZVgMn5SBK3OTl9okdH8s_0wlVBITTAnc5ZjKg-kQMforGMnRW9NFNULTbFGfYJFQuiAICkhDhs3CDQ1UWvAjqsTZs4fE0Vidr9B_mNSD0DZ2fChM9UzuWFgytr8hA-Xk2MvBcKfi6V8v9IDTdUstHlYMWW53wFdJaHKsu27GkeqN8v6ai22RbLUQ6r-t1PYFbE&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
تسحر عينيك ,72,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
fact :,146,J’adore ,https://www.facebook.com/photo/?fbid=1011972990214750&set=gm.962199631727795&idorvanity=721480409133053&__cft__[0]=AZVps5Uxw3YlVzk5ou_BVN8VreTE4SwSzQp5J4F-qV9s8a30wzmO92hpz8ayMkfhIsc8YYJfSaXIfPYIvTgVGVwdD7h7kXxKYod87gZiERHfucBREL52xLHYZ84wtKFwKtvqKzCwITtVPRPGaTblvx9rBwaS1HBiwhqPxOVW7jCCgviW1GoCbbV088cPhiMZrqs&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
كي تفد من عبد و تحشم تقلو:,144,Haha ,https://www.facebook.com/photo/?fbid=702262791708835&set=gm.961528868461538&idorvanity=721480409133053&__cft__[0]=AZVo12nUnLTsLzaHP0ZxKsV8Y428b_JKe6OFjE_mbjFMBDZyC9ZV5JFIT1f5rEyArhSr_p3MDGbBnz-efk7Tk6sNJOC1igicW-9-7ZSx1AoCYfCjhB3i_TxlXvEfHCHmeb2BwzuKe3Bz5fMD7HntTTgfrE5s1gUgbGz-_xg-lBtVLNm6cT4QReVbnbFpEsQsEMA&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"- اهلا مامادو عندكش دينار
- vas vas mon amis شعبيتو البلاد",221,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Tmanit chbebi ydhi3 ame b'tari9a khir men hka bsaraha,82,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
J'ai des rêves et je crois qu'ils se réaliseront. ,208,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
Omniti njareb chou3our mte3 wehed ysebni n9olou rabi yehdik wkhw,170,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
السهرية الليلة برعاية:,516,Haha ,https://www.facebook.com/photo/?fbid=3080109608787813&set=gm.961590118455413&idorvanity=721480409133053&__cft__[0]=AZUwG8PegMu7fVMGo42VC1nAY7CYq4wN53W2dWJ2anPuP-lrW-yWZmNoV8VDra1dGFlDC5_jLLFuZ4ARI4aFp7CXuEvRIxKaoFewK9SZrL6fFuwc3AEIUffugHaLMfAn4RboZUrsYivFZw5IlZSsi5b8z_ZydmJ6kYZyiksZ9kmK8h2o2j-6-vrJNYYEJ6kAZX4&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
حبت تخرج كيما Beyoncé ياخي خرجت كيما بسام الحمراوي في دنيا أخرى,818,Haha ,https://www.facebook.com/photo/?fbid=197760019926107&set=gm.961646505116441&idorvanity=721480409133053&__cft__[0]=AZVfH2_TrMLDChtOUynE9YA734YlzHICHCHBb1Y94_EdHelmQgWPjRanZLd5BL8OHWnVtojlTNscXgo8OSQHnNhttmd4rRlduN4sIvLsM59eL_nZbhUkJMl2cs4RWkTxuM_aU0kHTCMcsyuHpmackcb0jMAM84a4MqOQSBj_JvRhENTprYxTjERI8NxhZmif2rA&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"Fact :
80% لي يكتبو في كلمة "" تاعبة العباد "" فالكومنترات ، هوما في حد ذاتهم تاعبين..",21,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
"Lhmdlh l3ayla rbewni ahsn torbya...
Lmant9 l3adm mjhoudi wahdii",280,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
نمشي نحفظ جدول الضرب خالي جاي غدوة,1 K,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
مصوحب طفلة كل شوية تقلي أحكيلي ماشي فيبالها عبد العزيز العروي,69,Haha ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
أمي لا تعرف التكنولوجيا و لم تعاصرها ..,83,Solidaire ,https://www.facebook.com/photo/?fbid=283613244325576&set=gm.961942501753508&idorvanity=721480409133053&__cft__[0]=AZXbadFgzvf03s2m-d6-SfcEcXRvE8QbGrbVI9dV0S5AAjuE2eXYzEDImCRQLhyKvtYzDa9V91ikPhKUSmTUXoviiiSKmed4Le4ngkpYZi1L-WJP5U78rgh-uRxkrZywxGERqnIqCF43DYrpSoOjQSvGM7sXIbtzFqMhIv-xJUUy8IaTmXYVF09kqp69HEbGdg4&__tn__=EH-R,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
نتمنى نقابل انا متاع خمسة سنين لتالي و انا متاع عامين لتالي وانا متاع عمناول و نكرمّهم كيفاه حطّو اليد في اليد و عملو cooperation بش خرّجو اقوى update متاع أنا توا ,228,J’adore ,None,https://www.facebook.com/groups/721480409133053/?ref=share&mibextid=S66gvF
