Post,Reacts_Count,Most_Reacts,Image,Group
"خلينا نكونو متفاهمين و واضحين انا أكثر انسان ينجم يحافظ عليك ويحبك بالطريقة لي تحب تتحب بيها و أكثر ويعمل معاك المستحيل من غير مقابل …أما نلقى أي تقصير ولا قلة إحترام ولا استفزاز لمجهودي نومة مزيانة نفيق بعدها تكفيني باش نرجعك إنسان كاينك لا عمرك توجدت في حياتي نكرة من غير حتى ندم 
وفات لهنا 
د.محمد سالم عبد الكافي",1 K,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"أهم حاجة في دنيا انك تخلي عرضك طيب في اي بلاصة تمشيلها و تخلي ناس تذكرك و تدعيلك كان بالخير لاتوجع حد و لا تؤذي حد و لا تكون انت سبب في تعاسة غيرك…و حتى كان نهار صارت مشكلة راهو عمرنا ما كنا ملايكة..ساعات تكون عن غير قصد مالا ميسالش كيف تطلب السماح…وفات لهنا
د.محمد سالم عبد الكافي",574,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كي تعرف الي l’écran solaire ولات ب 100 دينار,"1,1 K",Haha ,https://www.facebook.com/photo/?fbid=798233851867396&set=a.574614667562650&__cft__[0]=AZVWt9Ne7xutIZkUHNyn0ore_66-w_24vTMjV7sg3CGn1hwAU8dzYb41f-vxxAtgPlCXqi4F7zI03G9k8TcqumD9gR3J_m445f6-25BtDwUzeGnucTON1M05Gc2cNl-nKAwrPIPmvfHyzUQP8UZk3VUNDMrHSPulWASxQ-cEiWdniT2avGwuaAxUv4hGMt24eFc&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
قال ﷺ: (يدخُل الجنّة أقْوام أفْئِدَتهم مِثل أفْئِدة الطَيْر).,"1,4 K",J’adore ,https://www.facebook.com/photo/?fbid=798232778534170&set=a.574614667562650&__cft__[0]=AZU_2bJilHihGPcHJ8Yop1Le9wSnDZReWmSO1Zl8NqasCnD45bvcmfpuClUy7lZViPuF0QCXkTu4Vv6kVurVVCEbNxgmDAceVbjtpZZzrWENFiD6DHCrO9dY0h4Sw4xCCBKrnLm3TJmYfk_IQ5T0BbdTcsV80SzzuPXDIszT9LonqIAY2WwYfLgC9lh-pihZh_4&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
اميين يارب,520,J’adore ,https://www.facebook.com/photo/?fbid=798212668536181&set=a.574614667562650&__cft__[0]=AZWKR7sHYPFDmfnOtq5QgssLCwLFieTdDCNgyWmZR_RR1dRiW5IlYNDIyZ1U7h7neVNOsfemVOPuc389JEsvy9PgVaKHokVRy-ta3WKKow6MxfD1WgeD8wl0zOQqJyjXGUsohLnfa5f9hNUU9zEHWZ-9IJa8dMhyfBiF-2hsw_ChsSSd66DGDlTi2D5kSRCea2k&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"عمرو ما خرج من حياتى إنسان ما كانش فى المستوى وربي ما عوضنيش بما خير منو على خاطر ديما نمشى بنية صافية وقلب نظيف …والحمد الله كيف ما عرفت عباد خايبة عرفت لعباد الباهية زادا اللى تشبه لقلبى وروحى…باختصار عمركم ما تحزنوا ولا تتوجعوا وتقولوا معناش زهر …قول الخيرة في ما يختاره الله 
وفات لهنا 
د.محمد سالم عبد الكافي",688,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الدنيا ماتاقف على حد .اما لعشرة تغيض,936,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"يركبولك dépression و بعد يقلك : 
"" أسمع كلام إلي يبكيك وما تسمعش كلام إلي يضحكك """,1 K,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"وقت تحس روحك انت قلبك باهى وتحب الخير للناس الكل رد بالك نهار تخمم على روحك …تهنى ربى عمرو ما باش يضيعك يعطي كل واحد على قد قلبو حتى كان ماعطاكش فى الدنيا راهو ميضيعلك شىء…مالا خلى يقينك بالله اللى ربى شايفك ومستحيل نهار يخليها بيك…
وفات لهنا ",794,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
Bakhta ,885,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
Fatma Sliti hhhh Inti wlh,209,Haha ,https://www.facebook.com/photo/?fbid=797788655245249&set=a.574614667562650&__cft__[0]=AZU7aAy4FoF4eDj1QyhHfvjObGRT4e1-EDdQY2ABDfZlKsnyuFEd4eND1XHMV5jv6C1LMESGa7BEwy_rwEcqG740aEHB1ch3qK_XaNU02VphijPL-lvd7NgpcwnkHDaKoUtXlyTPT_GgmdHRzWl2xGgRWjrd6NMqHyCdGrruIjnEcox4NSIH_3HvjDJ5VSNY9uI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ليس هناك لحظة أجمل و أطيب من لحظة اللَّمس و النَّظر لأول مولود لك في حياتك,628,Haha ,https://www.facebook.com/photo/?fbid=797787715245343&set=a.574614667562650&__cft__[0]=AZW4w7wLQGv4Stqp_-jejSNQg8g4vEf9Choq6N-KI_xUWx5n8R8DhrtGt1W5XCKIiCjoBr5mqoUQMzhQ6PoSbLf-IMt3iGVw4crM3KVWWtCPtocWDGXnOFIn7lbKkRs3oUP9RkmsIFWHXbsiZTataB3_YR7LzqSaNuSJCap6Zjx6l8x7gIcwa3yHINMr38aAuVI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
عسلامة خويا فما كعبة في ال vert pistache ؟,548,Haha ,https://www.facebook.com/photo/?fbid=797784958578952&set=a.574614667562650&__cft__[0]=AZU-4GtTs4mmmLaTGceE3IKcii0NnpvIe4jjuO8RVxcgr7BBq1jFUAPEUiBtmwSOsCZTDN47uby-l0o-GgWUS0R3Hoy2OhIPPqOd0x-7Zwx0uaEansWnoCKKHUSzXy7-f1iIllXodB4rXwje2AC66VsS9Wiufp6n00GSFkqDi0IOkWIsdbie3d0ej0t3ezW-gmI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"Akil Mazel Mazel 
Follow us on instagram :
https://instagram.com/tunisian_artists_27...",632,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"كل الفائدة فيها الحب والحنان
فتونة قلبي ربي مايحرمني منك",393,Haha ,https://www.facebook.com/photo/?fbid=797780935246021&set=a.574614667562650&__cft__[0]=AZXGFIQL7Mahc-qKlc4CJBdmeki96v_8VGNikocj3N5uyW3mEy7jYQICYPplbasGzpsakxEdCIt1Dok_n_7_BEcNVZ1F3Wuclc2prsfFpmE9wvjRA-tl5vlt7Ef0mwu8Ix8EmS9rbTaWtSSH5fa7Kj-pL7TCSvCVaP0FWVUkkLaSAEoAI0CjLScaKmirFk_8FqI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"أحسن إنتقام في الدنيا هو الإنسحاب
مع أي حدّ كان ما يثمرش فيه لا محبة و لا ثيقة،
ابعد و احرموا من الضحكة اللّي كان يضحكها معاك..من الكتف اللّي كان يتكى عليه وقت ضعفو..خليلو كان الذكريات وهيا كافية تعرّفو قيمتك حتى لوكان ماجاش قالك انو متوحشك..
أما بينو و بين روحو عارف اللّي هو خسرك.
#Saifeddine_Farha","1,1 K",J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"في تونس ما مسلكينها كان البنات لي ما تفهم لا في السياسة لا كورة لا حب لا شي...جيست يحلو الفايسبوك بش يبرطاجيو غناية ولا زوز لوائل جسار و بعد تبرطاجي كمشا سيكان و صنادل و ليناتات و تصويرة راجل معنق مرا و تمشي ترقد...
ياسمين مفتاح",515,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
يدها هكا و تقلي نشدك ما نفتفتك..,"1,4 K",Haha ,https://www.facebook.com/photo/?fbid=797769355247179&set=a.574614667562650&__cft__[0]=AZXRf5Az018nVfdzR-q7AqpoQxChsvYO5DJth-ydE5TEhey-NbLlpOpJ75LnQbS4XOhtJxZzzm8pdrqTXWY4cZHrdh4eMNDt9E5F8GG-O3k0OLfNyo8UdzKmQp8yWkjtf4hbHEQPbfQtILlh2lu9DL_kOO7mPKeCleNHkqaZhxfAEEpXu2HJX7omsY8DxILce3c&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"وقت الاصحاب وفى وقت الحب وفى وقت الندم وفى تو هذا وقتك انت …قوم ونهض على روحك الوقت راهو قصير  استمتع بيه اعمل حاجات تحبهم …وفات لهنا 
د.محمد سالم عبد الكافي",291,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
يا الله عوضني عن كل شىء…,290,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
وارزقنا سند تميل الدنيا ولا يميل هو يا الله ,823,J’adore ,https://www.facebook.com/photo/?fbid=797695145254600&set=a.574614667562650&__cft__[0]=AZWpB5ewqT2TAoW-HzvFIMYxUMTdWTMyh_dPMAuArEUN45NajrSchtN2WKSMfNR3B3HiDRzNaPWVQos3VcB8eR70KT7Da1nmdZwjkhVOHS_z1Gb0aAkmVdXLRybkecT0sRoKvtZTwHNXTFN52VjNwnuoCxTr2g46tgegofrxOT4npvzu-JZWvESrUEYGnHwulQU&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"اللهم أرزقـنا هذه اللحظة وهذا الشعور مع من نحب 
 ربي لا تذرني فردا وانت خير الوارثين",683,J’adore ,https://www.facebook.com/photo/?fbid=797620948595353&set=a.574614667562650&__cft__[0]=AZW5lXPJtu97sf38Gf31T2Bl7Pmhy7_QPjBVFlGHp-jI7PxfPj83C3EFsAZzwHLlVukDGjD0vntwpXs7hkJx7dp76HaP0cT6E-1BN15raDaKm-C6_VenIKSvte4jZrYsE42f_4SnNGb-eMTMLaDkwSynwSWBYPhIMjdV5hAKvhmURmgxzRrqSZIKqGjfyoyBYYA&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الحمدؤ الله على كل حال,476,J’adore ,https://www.facebook.com/photo/?fbid=797618731928908&set=a.574614667562650&__cft__[0]=AZVcCR97uY3dYb_kdsJq40Po46VSxVFOnX4Zy3_zH4h5wLFEhL7jgP3pFCvWh3TSQTb1LDTqGt_pMJA7Crvec-1fcA6YcxLxpXmhwwPExi25Ocr1r71O4Yu3kBIP0eZxVlXQxAShRX5czwHnxpsGs5Oa2nuOsF84lNZOnU3Vy80LiaOeCYDRUBACaMoqs7HG7SY&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"مسلسل كامل خويا و أختي 
فالأخر عرسو 
معانها ما تأيسوش","1,4 K",Haha ,https://www.facebook.com/photo/?fbid=797613171929464&set=a.574614667562650&__cft__[0]=AZXvSxX-EK2sY_Uf4ibXQj3sgDJ5uuGqcUHrqBV6AFJS2DMFmx4mSzec_18vgTo1kIxyB84OFydyIQmwcfuYzOVVrvFz2NrhxYOMZyEtdU-OI05z3LQvy2KULWsoEr83Ns0mSEusnZqKPIiIBoIehlqQym0Q05G6tW4Jlw0MFgace7JZiC-eig1DwU_sqLU4tu0&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
اللهم اجعلنى أسجد لك باكيا من حلم ظننته مستحيلا فتحقق,"1,4 K",J’adore ,https://www.facebook.com/photo/?fbid=797343991956382&set=a.574614667562650&__cft__[0]=AZUm_fW8p8GH5lvXEMhhDK-z--_yeayV6CmhLtzCpEoLkxnHZBNBrU8KMJaTBugsVoUmyPwAFrLlvPkkd4KEtT8vq9Z65wUNrbsXohelMW8TwcUlfcWCpALm4qr4waWSrv4HDZdJYyELVOFP7uPGnHkmhHw1DW7kLtNRiW_9xd_DiSInirjdRdyWWoHvxYBaNf8&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"وقت تحلى فى الجنة ذراع ونعملك ونفعلك وعلى جالك كل شىء نعملو…من بعد ما تكونش فى المستوى راهو موش غباء منى هاكى ثيقة اعطيتهالك انا أما انت ماكنتش راجل…
وفات لهنا",541,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
خويا بعد ما قالي ماكلتك خايبة و ماعادش تطيّب مرة أخرى :,641,Haha ,https://www.facebook.com/photo/?fbid=797271748630273&set=a.574614667562650&__cft__[0]=AZXTW6MuIBNdcjjrRSwMJych2FMyuMcsl84zVtfaKYX6gyhpDOgPmdWc5_ZQ7ePKYkJkPympznu2WDVSC3rwPexAxBA12bzRdQEi9Td9MkTmExR28cnGCGCewLj6Lc_koowbj0vcOzmi0nk_b3xwqPmlXbwa0icM7su3l387jGehIUHtQ35YwujQS7WLEXpBq30&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"للبيع
مطلق ثلاثة النعجات و روشيرشي على النفقة ..",814,Haha ,https://www.facebook.com/photo/?fbid=797269498630498&set=a.574614667562650&__cft__[0]=AZVq6i6smB_nqYfhgHd8WSDo-o1jwv7ep_Ou7y_JXGWCgxBMZdd1BV48XB8NGWpSIAmtxkO7k0ta1QGHajszB7RpRtBAeRs9Hx5mDBlGtsRWWtLqlvJlJtE37_bw38c8Y7HF4Lap-biYBvTMTYxId7OFQis5qQv60y4uvHYryMPkxMpKzo4Ox2uePTcOYdebCfg&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"الدار يحكيو على مصروف العيد و السخانة و داخلين بعضهم
أنا : لقيتلكم دار  في الرفراف عالبحر بسوم باهي في tayara",552,Haha ,https://www.facebook.com/photo/?fbid=797268865297228&set=a.574614667562650&__cft__[0]=AZXHsJHSrA6qSCNFAL02yWLVBHvj4JW24gDXeXRQ2JlQufmzKoSXcqrd388mgKdcYda9I3tczos-tDkqQXPSKq8Vyocn0Y92M4OxBUB6xHdpSG-gSiDeth69RcnBtGc_82Uf3uf4NU4QlKmAa2d597okV6JMiCFHJ0q3WBFxBRcEDcXtBoA4y6D0LYFHkmpIZCM&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"محلاها كلمة خويا
www.youtube.com/@Lassy632",181,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
حافظوا عليها... فهي الأمل في زمن كثرت فيه المصائب والفتن,980,J’adore ,https://www.facebook.com/photo/?fbid=797159461974835&set=a.574614667562650&__cft__[0]=AZXmgvdZb1YgN5Ls6MvCFBwLjHE55RB45cBqa1ZmjrOE7CIfNsA1GrGSV4uMFhHSFFNCvThF5A0NVk87DCqVCcKjrAuDv0gYJUHltwgmR4obCHFMslhVfy-GD4DouF_dM4FJ63ueOSreUePt6pqew7sX_UaVhCf9Rmw0QFfz4qSSidB7LB6k6I-MSFyK5FAc2dA&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
يا ربي كان قلبو دق لغيري سكتهولو ,470,Haha ,https://www.facebook.com/photo/?fbid=797157948641653&set=a.574614667562650&__cft__[0]=AZUsW0LXslLGlJjDldaYNq78vnEOqlvatX65kvTlImCvBB2xWCbjEwKozxZSHej4qmHKrX4gYMH1AFJW_FiyEo88EFAPErigspmMOjfUm_egrHRxED9DKZ_yK0hnyqHMi6ut0FfedvlSz4NdSIEnzk6swKp8P-JJsFVaKf1jAJcD6pF-Boz--TBfgGBQEUkh-kI&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"""ماخيرش من هواء ربي"" 
تونسي كرهبتو مافيهاش كليماتيزور ",692,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ونعمه بالله العلي العظيم,303,J’adore ,https://www.facebook.com/photo/?fbid=797105925313522&set=a.574614667562650&__cft__[0]=AZUkg02YYEMwfptDYfmh-wHlNSOfsoF7XeYI3sj2FUFwLVB-6bX3cXf7glKYzKDerA7v7B_ge1u5tGIlxjYf3LHwJfYZXtiq8E3F5iw-neilfPIWunXNgO5wi5g2v8jK-fPM3Q_-QkgbCEKHMje1CCu-vjP2CohurouITUrVfgSFBcO9ZpqjYb82CZ3yHu9I_yo&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
يا ربي سمحني راني نسكر الويفي وأنا في وسط l’appel,"1,9 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
ربي معايا حسبك الله ونعم الوكيل ولا حول ولا قوة الا بالله العلي العظيم,833,J’adore ,https://www.facebook.com/photo/?fbid=797035851987196&set=a.574614667562650&__cft__[0]=AZXhvjQsKlonLcQ53DHwjRUcZ-VgvjWctGz85vhr8AsQZLc1Y1mkQO1G0NJU54pIZwMt86vXDN_U4IlVzIKFgunBG8BmSYagxxc6CW4svKxyq9lfQCQgtg6zy4RDEwcVb2SBKLc0CVTsnSCzTW9-22lB0xuPMtwO026CgmpYo6ki_CMAFZrJEXxbL5YCBg4XBNw&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"بعد الكل اللى تعديت بيه تأكدت اللى انا بحاجة لنفسى…
كلو ريق فارغ ماتسد عليك كان صحة بدنك…ورضاية الله والوالدين و فلوسك ",638,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"Ya galbi 
Follow us on instagram :
https://www.instagram.com/tunisian_artists_27/",917,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
أنا عامل روحي ما فيباليش بعد ما كملت 25g في جمعة:,1 K,Haha ,https://www.facebook.com/photo/?fbid=796805278676920&set=a.574614667562650&__cft__[0]=AZWxxPqzr-L0hdKikv1mbW-lCI3cxj30Hp-ssyonKnEemzzLNwhXSUH8wKqQ6_weNl0GmJNBke22pXt2lX7PJxLk-GRU2IHVDwMBzgYau8Zbagl44nr3l9jIZWXK2VFQZdX1qkHa0AIEfyb7Mlok75GnjOhSnwulf-_0CnD_5QYoAp3--iW4LmPYakIo5V1pcJA&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
أنا و صاحبتي صيف السنة بعد ما سمعنا بحكاية القرش...,965,Haha ,https://www.facebook.com/photo/?fbid=796804942010287&set=a.574614667562650&__cft__[0]=AZUtMfukytMwtK3kx91cJmLSnW0TjjqIycordn1YQWZjs9JSIlwMZWjqZzYrSqWDqn5BUH5ik6rTIyirVl4xdK5mbeOsFoUI5NkFsBMtYERAAuU_6pi_wOcmRHwt9kHOcoX3bABlsmbeVksJsiV6PlbR8wnmZgjYS9F6mgZu_OOcTy9Uw5iZyTs2K5X5rL9GScs&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"مادام مرضي والديك تعلم ماتخافش على روحك …ديما تفكر إللي كل شي بالكتبة و خليها على ربي و أعرف إلي مازالوا برشا حاجات مزيانين يستناو فيك و خير لقدام .. شوية صبر  و صدقني
 تو ربي يعوضك...
وفات لهنا 
د.محمد سالم عبد الكافي",344,J’adore ,https://www.facebook.com/photo/?fbid=796724198685028&set=a.574614667562650&__cft__[0]=AZXTFlCF0oTSCy8BtNGSGcZJ87ROP74dCLg2S6sNYN15LiezE4N-ZChAz5QIa9kjHGXWWiM27dyko0_5jHB86Pu3iadYEA05PPLltFSdga35-0JjAhMqGDjWMKgrkHRwbN1ZKOA2m7ItDdYzkUTprVdeId4oWIEUog9PRLFBrLIwRelt89kSFaA8QjZSjc26Doo&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"انا طولت في السجود
امي : قومي و الله لا يعرس بيك",960,Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الي عاجبتو طفلة يزرب روحو و يقلها من توا خاطر مواطنينا بالخارج في الثنية,"1,1 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"Aloo! Ahla tiboo chno7welk lbs comment syivaliyva hah ya13touni 3aychek wlh 8ates y tiboo 8ates vraiment emnndbordeée.. ouii ďaccord nmchiw nftro 3dchbiih okk..comment?chkuno! Ahhh ouiii je connais bien sur oui cho tiboo 3la 5atrek ntt je mnelaisser milliondmi ah chbiik rak 5ouu sa7bii tii 5ouya sa7bek d accord tibo..ahh salut tibo embrnnasse moi foufaa 
 Allah yarhmek ",747,Haha ,https://www.facebook.com/photo/?fbid=796605638696884&set=a.574614667562650&__cft__[0]=AZXDWT5Jd5EoXZscue1r_YglGAkolOd0vJTas5yTl6gYZGSyUZUNvRS7V_WQQSAQLSwOHfnpsWNtEIwEUWxETrSZwjP-z0ZfuwACI4S5X7fJJ9dIHLAPcILxzbLCq8rEbzyIb7rKiVJcqUJiS5BWZrFadnwt3JADR-W-Ndk71QgIt_L99QMIfmRck466LGE7Q50&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"خويا
https://youtu.be/POnDQstdEe4",74,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
هزو نساكم للبحر راهى الفرصه تجى مرة برك…,"1,2 K",Haha ,https://www.facebook.com/photo/?fbid=796281608729287&set=a.574614667562650&__cft__[0]=AZXSCUuvLKM9H3p_knnGQk_8trwyfTomQtpCoKGMyTpgndNrXsjzssebAnRR-6YXNnT-MmKW1GzOGpnOYiS2-Gxqf7ycgVVwxlnVrzAsNUvzDyQ0BqSa__2k6DdoL_pGVEkOUyWmO7P9apENT8MMVrW4JkwE38iQCbWBVZmjXml6BgTUzOUa0h0oX2bjwxj6a14&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"الطفلة ولات تتخطب و تمشي تصيّف هي و خطيبها
ياخي الخطوبة ولى فيها شهر عسل ","1,3 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
"محلاها الكلمة الطيبة وكلمة بارك الله فيك ،يكثر خيرك ،ربي يجزيك كل خير،الله انورك،أما لكلام المرزى راهو ما يزيدك كان رخص صدقتى يا حبيبي يا رسول الله يا معلم البشرية الكلمة الطيبة صدقة…وفات لهنا 
د.محمد سالم عبد الكافي",358,J’adore ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
3am lhedi aime ça w bech y9olek ija hezha blech hhhh,"1,7 K",Haha ,https://www.facebook.com/photo/?fbid=796104025413712&set=a.574614667562650&__cft__[0]=AZV_qxgHzAxRqdhN9XUlmiHmAc2dolrSvQiD8mrmEqeFXugWStlm-PjgIunV2i_Xnm4EaN0j55wkrOEQCmvvruEmSti0AZ7KEQaS4XX4xTnntcH-ztX2MvEuMv9M4ysnu6KhZmAWI62Kc-cj9DFNqz98Svl-w_FmJ_xhcJfvLUdTJlDs8MyDBj_DLuGl4h2_wV4&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
الناس عندها WhatsApp باش يحكيو بيه و أنا نبعث بيه التصاور باش qualité ماطيحش,"1,2 K",Haha ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
فما فئة رقاصة فى الفايسبوك يتفاعلو كان بالوجوه وطول الوقت ينسنسو علينا …صدقني قداش رذال ومفيكمش همة بالله فيقو على رواحكم …واللى تجى قدو يلبس,273,J’aime ,None,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
كيف تكونو مضروبين في بعضكم اما مش عارفين كيفاه تبداو,711,Haha ,https://www.facebook.com/photo/?fbid=796064862084295&set=a.574614667562650&__cft__[0]=AZWIsLFuvjfOv15oGtUv3geoxxAZdtjqDz4cV7U_P6xJqmnzhxH7XbPGJXPnw19ouxW53SB_BX5G4j1v2A7eBwD8BPxBouceFt5Xk0mNI1DH2OXAlKf7She2I8gvtRtbVoJ8yZbD7SZWNmDu_rBPrzo3eyGWc0D6DwOM42-ynhwYvcsUWwmuD6_N_m86o0s0vOk&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
امين يارب العالمين يرزقني على هذا,798,J’adore ,https://www.facebook.com/photo/?fbid=795775672113214&set=a.574614667562650&__cft__[0]=AZVsrIq4DUthI-D9ECy_EZNrJ8qdQAAAXyte2wCs0zCFSu0fiyXK4rRszd9K5KasoOmNxRJ0-rv5Fd1IQuQ5e0fOCTxYPhZOY3fLMrcbJslMjOhXgnr2kpmCJEKz0uoR53j8DXNXnpw9JPWpyhO5Il5oP3YGFs3Xh8RCDbuyemuTz7CotMuU3qiuq4xST--m11Q&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
وقت طفينى وماكش عطينى اهتمام منبعد تعنقنى باش ترضينى …راهو يكسر فيا برشا خاطر ونولى نتوجع حتى لين نوصل معادش عندى حتى احساس ,436,J’aime ,https://www.facebook.com/photo/?fbid=795697885454326&set=a.574614667562650&__cft__[0]=AZWmVEmaOwEnMNYiN7j1a5_uVxKNYj0bzj-MELWa0-tXCEFVubpdd2roGTcH91lylzmFWks4sxLiypaBwH-ZG-gPH2qV-Vxu3tqnqbdjdTNuB4RW0wSyaYa49gbWsyBkUnRRMxOyIANF_h4OOjq9c1nnUqxeUNdHa9_-LRov1NThr_MlRFjQCXMO1-SCCmE7Rk4&__tn__=EH-R,https://www.facebook.com/Tunisian27artists?mibextid=LQQJ4d
